Period,Power,Irradiance,Ambient temperature,PV Temperature
23/07/2023 20:00,2.133,0,31.5,0
23/07/2023 20:30,2.133,0,30.9,0
23/07/2023 21:00,2.133,0,30.7,0
23/07/2023 21:30,2.133,0,30.6,0
23/07/2023 22:00,2.133,0,29.8,0
23/07/2023 22:30,2.133,0,29.5,0
23/07/2023 23:00,2.133,0,29.4,0
23/07/2023 23:30,2.133,0,29.5,0
24/07/2023 00:00,0,6.7,31,0
24/07/2023 00:30,0,0,30.2,0
24/07/2023 01:00,0,5.1,30.9,0
24/07/2023 01:30,0,0,31.2,0
24/07/2023 02:00,0,0,30.7,0
24/07/2023 02:30,0,2.7,31.1,0
24/07/2023 03:00,0,0,31,0
24/07/2023 03:30,0,0,30.2,0
24/07/2023 04:00,0,0,29.2,0
24/07/2023 04:30,0,0,28.1,0
24/07/2023 05:00,0,0,27.2,0
24/07/2023 05:30,0,1,26,0
24/07/2023 06:00,24.903,17,25,0
24/07/2023 06:30,135.028,91.2,25.9,0
24/07/2023 07:00,412.906,169.7,27.5,0
24/07/2023 07:30,789.654,261.2,30.3,0
24/07/2023 08:00,1191.899,363.9,32,0
24/07/2023 08:30,1560.865,470.4,33.4,0
24/07/2023 09:00,1754.489,568.9,35.4,0
24/07/2023 09:30,1856.047,660.1,37,0
24/07/2023 10:00,1928.472,739.3,37.5,0
24/07/2023 10:30,1969.414,804,37.6,0
24/07/2023 11:00,1963.514,851.9,38,0
24/07/2023 11:30,1987.078,886.5,39,0
24/07/2023 12:00,1990.853,906.5,39,0
24/07/2023 12:30,1841.307,907.7,39,0
24/07/2023 13:00,1981.966,920.8,40,0
24/07/2023 13:30,1946.178,898.7,39.7,0
24/07/2023 14:00,1873.001,868.8,39.7,0
24/07/2023 14:30,1799.156,825.7,39.8,0
24/07/2023 15:00,1736.428,758.8,38.2,0
24/07/2023 15:30,1668.571,714.5,36.9,0
24/07/2023 16:00,1574.932,646.3,36.3,0
24/07/2023 16:30,1425.071,556.4,36.9,0
24/07/2023 17:00,1249.934,465.7,36.4,0
24/07/2023 17:30,961.206,369.4,35.8,0
24/07/2023 18:00,675.651,271.5,35,0
24/07/2023 18:30,404.884,178.4,33.8,0
24/07/2023 19:00,181.882,94.7,32.5,0
24/07/2023 19:30,53.564,28.1,31.2,0
24/07/2023 20:00,1.868,0,30.7,0
24/07/2023 20:30,1.868,0,30.5,0
24/07/2023 21:00,1.868,0,30.8,0
24/07/2023 21:30,1.868,0,30.5,0
24/07/2023 22:00,1.868,1.5,30.7,0
24/07/2023 22:30,1.868,0.5,30.5,0
24/07/2023 23:00,1.868,0,30.9,0
24/07/2023 23:30,1.868,1.2,31.2,0
25/07/2023 00:00,0,0,31.5,0
25/07/2023 00:30,0,0,31.5,0
25/07/2023 01:00,0,0,31.4,0
25/07/2023 01:30,0,0,31.2,0
25/07/2023 02:00,0,0,31.2,0
25/07/2023 02:30,0,0,31.1,0
25/07/2023 03:00,0,0,31.3,0
25/07/2023 03:30,0,0,30.9,0
25/07/2023 04:00,0,0,30.5,0
25/07/2023 04:30,0,0,30.1,0
25/07/2023 05:00,0,0,29.5,0
25/07/2023 05:30,0,0.5,30.2,0
25/07/2023 06:00,24.153,12.8,29.9,0
25/07/2023 06:30,131.385,75.7,29.7,0
25/07/2023 07:00,394.529,161.3,30.5,0
25/07/2023 07:30,753.857,254.9,31.1,0
25/07/2023 08:00,1099.564,357.9,32.2,0
25/07/2023 08:30,1417.74,464.4,33.2,0
25/07/2023 09:00,1650.634,569.9,33.5,0
25/07/2023 09:30,1789.257,663.1,34.4,0
25/07/2023 10:00,1879.873,743.9,34.7,0
25/07/2023 10:30,1921.14,813.5,35.4,0
25/07/2023 11:00,1980.332,862.6,35.2,0
25/07/2023 11:30,2019.862,896.5,36.1,0
25/07/2023 12:00,2022.216,919.3,36.4,0
25/07/2023 12:30,2001.832,924.6,37.5,0
25/07/2023 13:00,1965.482,939,37.5,0
25/07/2023 13:30,1903.418,931,38.8,0
25/07/2023 14:00,1802.787,906.8,36.6,0
25/07/2023 14:30,1632.045,852.7,35.7,0
25/07/2023 15:00,1497.95,810.3,35.4,0
25/07/2023 15:30,1323.69,752,35.1,0
25/07/2023 16:00,1106.153,669,34.7,0
25/07/2023 16:30,1582.117,581.6,35.2,0
25/07/2023 17:00,1646.94,488.1,35,0
25/07/2023 17:30,1510.939,390.7,35.2,0
25/07/2023 18:00,1131.146,293.7,33.7,0
25/07/2023 18:30,713.234,199.3,32.8,0
25/07/2023 19:00,296.045,109,32.3,0
25/07/2023 19:30,64.23,32.8,31.2,0
25/07/2023 20:00,1.936,0,30.1,0
25/07/2023 20:30,1.936,0,29.5,0
25/07/2023 21:00,1.936,0,29.2,0
25/07/2023 21:30,1.936,0,28.8,0
25/07/2023 22:00,1.936,0,28,0
25/07/2023 22:30,1.936,0,28.1,0
25/07/2023 23:00,1.936,0.2,27.4,0
25/07/2023 23:30,1.936,0.4,27.1,0
26/07/2023 00:00,0,2.3,27,0
26/07/2023 00:30,0,1.9,28.8,0
26/07/2023 01:00,0,0,29,0
26/07/2023 01:30,0,0,28.6,0
26/07/2023 02:00,0,0,28.8,0
26/07/2023 02:30,0,0,28,0
26/07/2023 03:00,0,0,27.6,0
26/07/2023 03:30,0,0,27.8,0
26/07/2023 04:00,0,0,27.8,0
26/07/2023 04:30,0,0,27.4,0
26/07/2023 05:00,0,0,27.1,0
26/07/2023 05:30,0,0,26.9,0
26/07/2023 06:00,25.196,14.8,26.1,0
26/07/2023 06:30,137.537,82.3,26.3,0
26/07/2023 07:00,428.235,167.7,27.5,0
26/07/2023 07:30,828.342,263.7,29.8,0
26/07/2023 08:00,1255.827,368.9,32.3,0
26/07/2023 08:30,1656.025,474.6,33.8,0
26/07/2023 09:00,1875.822,579.6,34.7,0
26/07/2023 09:30,1947.957,667.2,36,0
26/07/2023 10:00,1941.91,744.4,36.1,0
26/07/2023 10:30,2013.396,815.1,37.2,0
26/07/2023 11:00,2046.556,864,37.2,0
26/07/2023 11:30,2070.962,907.4,38.1,0
26/07/2023 12:00,2076.696,924.7,38.4,0
26/07/2023 12:30,2062.253,936.8,37.8,0
26/07/2023 13:00,2044.069,928.4,37.4,0
26/07/2023 13:30,1994.34,917.9,36.7,0
26/07/2023 14:00,1923.569,900.5,36.6,0
26/07/2023 14:30,1833.889,861.6,36.5,0
26/07/2023 15:00,1724.187,810.4,36.1,0
26/07/2023 15:30,1605.783,750.3,36.1,0
26/07/2023 16:00,1445.842,669.5,35.8,0
26/07/2023 16:30,1284.736,574.7,35.4,0
26/07/2023 17:00,1113.827,480.1,35,0
26/07/2023 17:30,880.77,386.6,35.4,0
26/07/2023 18:00,651.624,286.5,34,0
26/07/2023 18:30,403.539,191.9,33.8,0
26/07/2023 19:00,183.243,100.2,32.5,0
26/07/2023 19:30,53.696,28.6,31.2,0
26/07/2023 20:00,1.262,0,29.9,0
26/07/2023 20:30,1.262,0,29.3,0
26/07/2023 21:00,1.262,0,28.9,0
26/07/2023 21:30,1.262,0,28.7,0
26/07/2023 22:00,1.262,0,28.3,0
26/07/2023 22:30,1.262,0,27.9,0
26/07/2023 23:00,1.262,0,27,0
26/07/2023 23:30,1.262,0,26.1,0
27/07/2023 00:00,0,0,26.3,0
27/07/2023 00:30,0,0.6,25.6,0
27/07/2023 01:00,0,0,25.3,0
27/07/2023 01:30,0,0,23.7,0
27/07/2023 02:00,0,0,22.9,0
27/07/2023 02:30,0,0.2,22.3,0
27/07/2023 03:00,0,0.7,22.3,0
27/07/2023 03:30,0,0,21.4,0
27/07/2023 04:00,0,2.4,21.8,0
27/07/2023 04:30,0,1.5,21,0
27/07/2023 05:00,0,0,19.7,0
27/07/2023 05:30,0,0,20.6,0
27/07/2023 06:00,28.956,11.8,19.7,0
27/07/2023 06:30,163.983,82,20.3,0
27/07/2023 07:00,370.067,141.9,22.4,0
27/07/2023 07:30,857.375,257.1,25.5,0
27/07/2023 08:00,1218.35,368.2,28.3,0
27/07/2023 08:30,1606.772,476.5,30.7,0
27/07/2023 09:00,1804.75,579.5,32.1,0
27/07/2023 09:30,1903.963,666.3,33.1,0
27/07/2023 10:00,1996.976,745.8,34.5,0
27/07/2023 10:30,2042.249,805.3,35.5,0
27/07/2023 11:00,2116.769,865.3,36.3,0
27/07/2023 11:30,2158.014,905.8,36.4,0
27/07/2023 12:00,2165.564,929.3,35.5,0
27/07/2023 12:30,2154.253,940.1,35,0
27/07/2023 13:00,2118.864,945.1,35.4,0
27/07/2023 13:30,2076.913,927.9,35.5,0
27/07/2023 14:00,1999.194,903.3,35.3,0
27/07/2023 14:30,1920.61,864.5,34.7,0
27/07/2023 15:00,1811.928,809.5,34.6,0
27/07/2023 15:30,1683.885,750.1,34.2,0
27/07/2023 16:00,1510.769,661.6,33.7,0
27/07/2023 16:30,1339.888,572.7,33.8,0
27/07/2023 17:00,1151.394,472.1,33.7,0
27/07/2023 17:30,896.868,377.6,33.3,0
27/07/2023 18:00,639.088,278.9,33,0
27/07/2023 18:30,392.18,183.8,32.4,0
27/07/2023 19:00,177.498,94.9,31.8,0
27/07/2023 19:30,49.668,25.9,30.9,0
27/07/2023 20:00,1.068,0,30,0
27/07/2023 20:30,1.068,0,29.4,0
27/07/2023 21:00,1.068,0,29,0
27/07/2023 21:30,1.068,0.5,29.1,0
27/07/2023 22:00,1.068,0,29.3,0
27/07/2023 22:30,1.068,0,27.1,0
27/07/2023 23:00,1.068,0,25.8,0
27/07/2023 23:30,1.068,0,25,0
28/07/2023 00:00,0,0.9,24.9,0
28/07/2023 00:30,0,0,23.6,0
28/07/2023 01:00,0,0,23.7,0
28/07/2023 01:30,0,0,23.1,0
28/07/2023 02:00,0,1.1,23.7,0
28/07/2023 02:30,0,0,22.6,0
28/07/2023 03:00,0,0,22.5,0
28/07/2023 03:30,0,2.6,22.5,0
28/07/2023 04:00,0,0,22.3,0
28/07/2023 04:30,0,0.4,21.7,0
28/07/2023 05:00,0,0.6,21.4,0
28/07/2023 05:30,0,0,20.9,0
28/07/2023 06:00,21.824,11.9,21.9,0
28/07/2023 06:30,144.844,65.7,22.3,0
28/07/2023 07:00,393.104,141.1,23.5,0
28/07/2023 07:30,736.635,230.6,25.4,0
28/07/2023 08:00,1148.162,328.6,28,0
28/07/2023 08:30,1529.532,431,30.4,0
28/07/2023 09:00,1765.709,525.7,30.8,0
28/07/2023 09:30,1897.714,621.2,32.3,0
28/07/2023 10:00,1968.667,697.4,33.2,0
28/07/2023 10:30,2038.669,768,32.8,0
28/07/2023 11:00,2071.235,818.5,32.8,0
28/07/2023 11:30,2075.584,857,33.4,0
28/07/2023 12:00,2124.288,887.4,32.8,0
28/07/2023 12:30,2135.993,895.8,32.7,0
28/07/2023 13:00,2144.462,902.7,33.2,0
28/07/2023 13:30,2150.402,891,33,0
28/07/2023 14:00,2139.698,866.1,34.1,0
28/07/2023 14:30,2119.395,825,33.6,0
28/07/2023 15:00,2083.752,768.3,33.4,0
28/07/2023 15:30,2048.347,703,32.7,0
28/07/2023 16:00,1966.686,621.9,32.8,0
28/07/2023 16:30,1857.243,533.4,32.8,0
28/07/2023 17:00,1692.951,442.1,33.3,0
28/07/2023 17:30,1349.784,340.7,32.2,0
28/07/2023 18:00,953.845,246.3,32.1,0
28/07/2023 18:30,572.167,161.7,31.4,0
28/07/2023 19:00,226.355,80.4,30.3,0
28/07/2023 19:30,54.594,22.7,29.6,0
28/07/2023 20:00,0.957,0,29.2,0
28/07/2023 20:30,0.957,0,28.9,0
28/07/2023 21:00,0.957,0,28.7,0
28/07/2023 21:30,0.957,0,28.5,0
28/07/2023 22:00,0.957,0,28.3,0
28/07/2023 22:30,0.957,0,27.9,0
28/07/2023 23:00,0.957,0,27.6,0
28/07/2023 23:30,0.957,0,26.5,0
29/07/2023 00:00,0,0,26.1,0
29/07/2023 00:30,0,0,25.8,0
29/07/2023 01:00,0,0,25.6,0
29/07/2023 01:30,0,0,26.1,0
29/07/2023 02:00,0,0.5,25.9,0
29/07/2023 02:30,0,0,25.6,0
29/07/2023 03:00,0,0,25,0
29/07/2023 03:30,0,0,25.3,0
29/07/2023 04:00,0,0,25,0
29/07/2023 04:30,0,0,24.5,0
29/07/2023 05:00,0,0,23.7,0
29/07/2023 05:30,0,0,22.5,0
29/07/2023 06:00,18.222,9.7,22.1,0
29/07/2023 06:30,122.89,68.9,23.5,0
29/07/2023 07:00,429.03,182.6,24.3,0
29/07/2023 07:30,887.056,269.4,26.3,0
29/07/2023 08:00,1321.233,362.2,28.4,0
29/07/2023 08:30,1711.131,465.1,30,0
29/07/2023 09:00,1940.591,564.4,30.8,0
29/07/2023 09:30,2035.794,657.7,31.6,0
29/07/2023 10:00,2050.737,732.8,32.3,0
29/07/2023 10:30,2134.722,801.5,31.8,0
29/07/2023 11:00,2172.964,852,31.6,0
29/07/2023 11:30,2205.35,899.5,32,0
29/07/2023 12:00,2223.539,925.7,32.5,0
29/07/2023 12:30,2253.349,945.7,32.2,0
29/07/2023 13:00,2258.738,953.8,31.9,0
29/07/2023 13:30,2258.086,936.1,31.5,0
29/07/2023 14:00,2270.524,917.9,31.6,0
29/07/2023 14:30,2264.097,880.3,32.3,0
29/07/2023 15:00,2253.147,830.8,31.8,0
29/07/2023 15:30,2215.751,760,32.1,0
29/07/2023 16:00,2156.955,673.8,31.6,0
29/07/2023 16:30,2063.06,581.8,31.6,0
29/07/2023 17:00,1901.765,476.3,31.1,0
29/07/2023 17:30,1514.276,369.9,30.9,0
29/07/2023 18:00,1118.205,276.8,30.2,0
29/07/2023 18:30,684.012,181.3,29.8,0
29/07/2023 19:00,257.647,91.3,29.3,0
29/07/2023 19:30,56.114,26.5,28.8,0
29/07/2023 20:00,0.932,0,28.4,0
29/07/2023 20:30,0.932,0,28.3,0
29/07/2023 21:00,0.932,0,28.2,0
29/07/2023 21:30,0.932,0,28,0
29/07/2023 22:00,0.932,0,27.8,0
29/07/2023 22:30,0.932,0,27.5,0
29/07/2023 23:00,0.932,0,27,0
29/07/2023 23:30,0.932,0,27.1,0
30/07/2023 00:00,0,0,26.4,0
30/07/2023 00:30,0,0,26,0
30/07/2023 01:00,0,0,25.2,0
30/07/2023 01:30,0,0,24.4,0
30/07/2023 02:00,0,0,23.8,0
30/07/2023 02:30,0,0,23.9,0
30/07/2023 03:00,0,0,23.6,0
30/07/2023 03:30,0,0.1,23.6,0
30/07/2023 04:00,0,0,22.8,0
30/07/2023 04:30,0,0,22.7,0
30/07/2023 05:00,0,0.3,23.2,0
30/07/2023 05:30,0,0,22.7,0
30/07/2023 06:00,18.943,10.8,22.3,0
30/07/2023 06:30,126.807,68.7,22.9,0
30/07/2023 07:00,389.021,152.7,24.1,0
30/07/2023 07:30,725.246,222.5,25.7,0
30/07/2023 08:00,1258.547,349.4,27.7,0
30/07/2023 08:30,1654.553,448.1,29.4,0
30/07/2023 09:00,1556.68,553.4,30.3,0
30/07/2023 09:30,1478.993,646.1,31.1,0
30/07/2023 10:00,1626.57,720.2,31.5,0
30/07/2023 10:30,1849.329,800.5,32.3,0
30/07/2023 11:00,2074.722,852.3,32.3,0
30/07/2023 11:30,2051.372,886.6,32.1,0
30/07/2023 12:00,1978.86,899.9,33,0
30/07/2023 12:30,2157.754,909.9,32,0
30/07/2023 13:00,2175.485,914.8,32,0
30/07/2023 13:30,2183.994,900.1,31.5,0
30/07/2023 14:00,2178.808,876.5,32.2,0
30/07/2023 14:30,2069.488,839.7,31.8,0
30/07/2023 15:00,2144.327,781.9,31.6,0
30/07/2023 15:30,2086.969,712.4,31.4,0
30/07/2023 16:00,2023.717,633,31.5,0
30/07/2023 16:30,1920.675,544.8,31.2,0
30/07/2023 17:00,1787.589,452.6,31.3,0
30/07/2023 17:30,1447.309,355.9,31.1,0
30/07/2023 18:00,1049.861,263.1,30.7,0
30/07/2023 18:30,659.331,175.7,29.8,0
30/07/2023 19:00,262.585,93.4,29.2,0
30/07/2023 19:30,48.728,22.1,28.8,0
30/07/2023 20:00,0.792,0,28.4,0
30/07/2023 20:30,0.792,0,28.2,0
30/07/2023 21:00,0.792,0,28.2,0
30/07/2023 21:30,0.792,0,28.1,0
30/07/2023 22:00,0.792,0,28,0
30/07/2023 22:30,0.792,0,27.9,0
30/07/2023 23:00,0.792,0,27.6,0
30/07/2023 23:30,0.792,0,27,0
31/07/2023 00:00,0,0,26.2,0
31/07/2023 00:30,0,0,25.9,0
31/07/2023 01:00,0,0,25.1,0
31/07/2023 01:30,0,0,25,0
31/07/2023 02:00,0,0,24,0
31/07/2023 02:30,0,0,24.2,0
31/07/2023 03:00,0,0.4,25,0
31/07/2023 03:30,0,0,23.6,0
31/07/2023 04:00,0,0,22.9,0
31/07/2023 04:30,0,0,22.4,0
31/07/2023 05:00,0,2,22.9,0
31/07/2023 05:30,0,1.9,24.2,0
31/07/2023 06:00,17.196,9,23.2,0
31/07/2023 06:30,121.802,71.1,23.2,0
31/07/2023 07:00,402.711,161.5,25.1,0
31/07/2023 07:30,835.117,248.6,26,0
31/07/2023 08:00,1260.858,347.9,28.2,0
31/07/2023 08:30,1679.959,451.1,29.3,0
31/07/2023 09:00,1949.204,557.9,29.9,0
31/07/2023 09:30,2020.944,643.4,30.6,0
31/07/2023 10:00,2081.366,728.6,31.6,0
31/07/2023 10:30,2115.279,789.4,31.2,0
31/07/2023 11:00,2156.038,851.4,32,0
31/07/2023 11:30,2182.624,894.1,32.6,0
31/07/2023 12:00,2182.864,907,32.5,0
31/07/2023 12:30,2197.425,922.7,32.4,0
31/07/2023 13:00,2209.643,930.2,32.2,0
31/07/2023 13:30,2217.176,923.2,32.9,0
31/07/2023 14:00,2223.945,901.4,32.4,0
31/07/2023 14:30,2221.825,864.1,31.7,0
31/07/2023 15:00,2198.32,806.8,32.5,0
31/07/2023 15:30,2146.743,728.2,31.8,0
31/07/2023 16:00,2080.981,645.9,31.9,0
31/07/2023 16:30,1922.93,540.3,31.4,0
31/07/2023 17:00,1696.402,433.8,31.9,0
31/07/2023 17:30,1289.08,339.9,31.1,0
31/07/2023 18:00,1016.309,264.7,30.4,0
31/07/2023 18:30,605.529,171.2,30,0
31/07/2023 19:00,287.524,106,29.7,0
31/07/2023 19:30,55.11,23.5,29.1,0
31/07/2023 20:00,0.331,0,28.5,0
31/07/2023 20:30,0.331,0,28.3,0
31/07/2023 21:00,0.331,0,28.2,0
31/07/2023 21:30,0.331,0,28.2,0
31/07/2023 22:00,0.331,0.3,28.6,0
31/07/2023 22:30,0.331,0,28.7,0
31/07/2023 23:00,0.331,0,27.8,0
31/07/2023 23:30,0.331,0,27,0
01/08/2023 00:00,0,0,27,0
01/08/2023 00:30,0,0,26.8,0
01/08/2023 01:00,0,0,26.4,0
01/08/2023 01:30,0,0,26.2,0
01/08/2023 02:00,0,0,25.8,0
01/08/2023 02:30,0,0.4,25.4,0
01/08/2023 03:00,0,0,24.6,0
01/08/2023 03:30,0,1.8,23.9,0
01/08/2023 04:00,0,0,23.5,0
01/08/2023 04:30,0,0,23,0
01/08/2023 05:00,0,1.2,22.9,0
01/08/2023 05:30,0,0,23.1,0
01/08/2023 06:00,16.238,7.6,22.6,0
01/08/2023 06:30,119.707,63,23.2,0
01/08/2023 07:00,370.7,149.8,24.6,0
01/08/2023 07:30,781.809,240.5,26.2,0
01/08/2023 08:00,1202.729,334.3,27.8,0
01/08/2023 08:30,1601.962,436.9,29.1,0
01/08/2023 09:00,1876.453,546.8,29.8,0
01/08/2023 09:30,1944.934,628.7,31,0
01/08/2023 10:00,2018.844,714.7,33,0
01/08/2023 10:30,2023.011,779.6,32.6,0
01/08/2023 11:00,2188.939,857.9,32.4,0
01/08/2023 11:30,2143.823,886.4,32.5,0
01/08/2023 12:00,2202.521,918.8,32.7,0
01/08/2023 12:30,2221.868,935.1,33.4,0
01/08/2023 13:00,2228.319,941.8,33,0
01/08/2023 13:30,2223.356,925.1,32.9,0
01/08/2023 14:00,2228.884,902.1,32.4,0
01/08/2023 14:30,2215.277,864.5,32.3,0
01/08/2023 15:00,2206.465,814.5,32.2,0
01/08/2023 15:30,2193.961,746.8,32,0
01/08/2023 16:00,2138.133,666.4,32.2,0
01/08/2023 16:30,2059.397,575.4,32.3,0
01/08/2023 17:00,1929.973,480,32.2,0
01/08/2023 17:30,1572.593,382.3,31.8,0
01/08/2023 18:00,1169.674,285.4,31.3,0
01/08/2023 18:30,689.819,180.2,30.3,0
01/08/2023 19:00,216.78,82.9,29.4,0
01/08/2023 19:30,38.75,18.3,28.8,0
01/08/2023 20:00,0.272,0,28.3,0
01/08/2023 20:30,0.272,0,28.2,0
01/08/2023 21:00,0.272,0,27.8,0
01/08/2023 21:30,0.272,0,27.5,0
01/08/2023 22:00,0.272,0,26.9,0
01/08/2023 22:30,0.272,0,26.6,0
01/08/2023 23:00,0.272,0.9,26.8,0
01/08/2023 23:30,0.272,0,26.1,0
02/08/2023 00:00,0,0,25.9,0
02/08/2023 00:30,0,0.2,24.9,0
02/08/2023 01:00,0,0,24.7,0
02/08/2023 01:30,0,0.8,24.5,0
02/08/2023 02:00,0,0,23,0
02/08/2023 02:30,0,0.7,24,0
02/08/2023 03:00,0,0,23.7,0
02/08/2023 03:30,0,0.6,24,0
02/08/2023 04:00,0,0.5,23.4,0
02/08/2023 04:30,0,0,22.8,0
02/08/2023 05:00,0,0,21.8,0
02/08/2023 05:30,0,3.3,22.5,0
02/08/2023 06:00,15.968,10.3,21.7,0
02/08/2023 06:30,120.362,67.7,21.8,0
02/08/2023 07:00,398.491,158.8,22.8,0
02/08/2023 07:30,641.025,207.8,25.8,0
02/08/2023 08:00,1170.255,275.8,27.7,0
02/08/2023 08:30,1671.496,458.2,28.3,0
02/08/2023 09:00,2008.291,578.7,29.2,0
02/08/2023 09:30,2096.422,677,29.8,0
02/08/2023 10:00,2136.839,746.2,30.4,0
02/08/2023 10:30,2177.497,825.4,30.9,0
02/08/2023 11:00,2211.97,882.2,31.4,0
02/08/2023 11:30,2243.927,912.5,31.2,0
02/08/2023 12:00,2254.702,940.9,31.3,0
02/08/2023 12:30,2256.026,958.5,32,0
02/08/2023 13:00,2279.931,961.8,31.2,0
02/08/2023 13:30,2268.453,950.8,32.1,0
02/08/2023 14:00,2259.232,927,32,0
02/08/2023 14:30,2265.67,888.8,32,0
02/08/2023 15:00,2230.358,828.4,32.2,0
02/08/2023 15:30,2216.056,761.3,32.5,0
02/08/2023 16:00,2174.682,676.9,31.5,0
02/08/2023 16:30,2045.321,570.5,31.1,0
02/08/2023 17:00,1896.287,469.8,31.1,0
02/08/2023 17:30,1545.226,372.6,30.6,0
02/08/2023 18:00,1140.637,278.4,30.2,0
02/08/2023 18:30,707.477,186.2,29.7,0
02/08/2023 19:00,252.577,96.1,29.2,0
02/08/2023 19:30,39.802,19.2,28.3,0
02/08/2023 20:00,0.354,0,27.9,0
02/08/2023 20:30,0.354,0,27.7,0
02/08/2023 21:00,0.354,0,27.5,0
02/08/2023 21:30,0.354,0,28.1,0
02/08/2023 22:00,0.354,0,28,0
02/08/2023 22:30,0.354,0,27.9,0
02/08/2023 23:00,0.354,0,27.2,0
02/08/2023 23:30,0.354,0,26.6,0
03/08/2023 00:00,0,0,26.2,0
03/08/2023 00:30,0,0,25.6,0
03/08/2023 01:00,0,0,24.9,0
03/08/2023 01:30,0,0,24,0
03/08/2023 02:00,0,0,23.5,0
03/08/2023 02:30,0,0,23,0
03/08/2023 03:00,0,0,22.4,0
03/08/2023 03:30,0,2.5,23.1,0
03/08/2023 04:00,0,0,21.8,0
03/08/2023 04:30,0,3.9,22.9,0
03/08/2023 05:00,0,0.5,22.2,0
03/08/2023 05:30,0,0,21.6,0
03/08/2023 06:00,13.072,6.1,21,0
03/08/2023 06:30,110.18,60.3,21.7,0
03/08/2023 07:00,382.955,162,24.2,0
03/08/2023 07:30,812.864,249.5,25.8,0
03/08/2023 08:00,1243.307,343.7,27.3,0
03/08/2023 08:30,1642.413,448.1,29,0
03/08/2023 09:00,1892.71,553.5,30.2,0
03/08/2023 09:30,2020.099,647.4,30.1,0
03/08/2023 10:00,2073.736,726.3,31.2,0
03/08/2023 10:30,2080.183,787.1,31.5,0
03/08/2023 11:00,2138.326,850.1,31.8,0
03/08/2023 11:30,2132.499,882.7,31.8,0
03/08/2023 12:00,2146.145,904.3,31.7,0
03/08/2023 12:30,2161.808,922.7,31.8,0
03/08/2023 13:00,2166.092,917.9,31.5,0
03/08/2023 13:30,2158.278,901.9,32.3,0
03/08/2023 14:00,2176.109,881.5,32.5,0
03/08/2023 14:30,2148.073,836.3,32.8,0
03/08/2023 15:00,2132.025,788,32.7,0
03/08/2023 15:30,2090.706,718.1,33.1,0
03/08/2023 16:00,2028.266,634.5,32.9,0
03/08/2023 16:30,1928.041,543.6,32.8,0
03/08/2023 17:00,1800.718,453,32.8,0
03/08/2023 17:30,1450.954,355.3,32.4,0
03/08/2023 18:00,1040.24,259.1,31,0
03/08/2023 18:30,612.247,168.6,30.3,0
03/08/2023 19:00,215.103,82.1,29.8,0
03/08/2023 19:30,40.697,19.4,29.7,0
03/08/2023 20:00,0.189,0,29.9,0
03/08/2023 20:30,0.189,0.2,31.7,0
03/08/2023 21:00,0.189,0,30.9,0
03/08/2023 21:30,0.189,0,29.5,0
03/08/2023 22:00,0.189,0,28.8,0
03/08/2023 22:30,0.189,0,28.9,0
03/08/2023 23:00,0.189,0,28.4,0
03/08/2023 23:30,0.189,0,27.8,0
04/08/2023 00:00,0,0,26.2,0
04/08/2023 00:30,0,0.9,26.1,0
04/08/2023 01:00,0,0,26.3,0
04/08/2023 01:30,0,0,25.3,0
04/08/2023 02:00,0,0,25.7,0
04/08/2023 02:30,0,0,25,0
04/08/2023 03:00,0,0.6,24.2,0
04/08/2023 03:30,0,0,23.1,0
04/08/2023 04:00,0,0,22.2,0
04/08/2023 04:30,0,0,22.4,0
04/08/2023 05:00,0,0,23.1,0
04/08/2023 05:30,0,0,21.9,0
04/08/2023 06:00,12.503,8.4,22.2,0
04/08/2023 06:30,101.893,62.5,23.2,0
04/08/2023 07:00,346.323,144.3,25.2,0
04/08/2023 07:30,745.675,231.6,26.3,0
04/08/2023 08:00,1166.807,326.5,28.1,0
04/08/2023 08:30,1540.435,425.5,29.6,0
04/08/2023 09:00,1793.013,524.4,31.4,0
04/08/2023 09:30,1917.58,620,31.4,0
04/08/2023 10:00,1691.432,693,31.6,0
04/08/2023 10:30,1809.996,787.9,31.8,0
04/08/2023 11:00,1891.714,824,32,0
04/08/2023 11:30,1987.57,857.1,32.1,0
04/08/2023 12:00,2098.121,896.5,32.3,0
04/08/2023 12:30,2146.702,914.9,32.2,0
04/08/2023 13:00,2143.186,909.1,32.2,0
04/08/2023 13:30,2140.56,896.1,32.9,0
04/08/2023 14:00,2134.482,871.2,32.9,0
04/08/2023 14:30,2135.929,835.3,33.6,0
04/08/2023 15:00,2113.891,785.1,34.1,0
04/08/2023 15:30,2092.345,719.7,34,0
04/08/2023 16:00,2038.236,638,33.4,0
04/08/2023 16:30,1946.702,546.3,32.7,0
04/08/2023 17:00,1802.246,453.7,32.6,0
04/08/2023 17:30,1416.945,349.2,32.5,0
04/08/2023 18:00,996.728,252.4,32.2,0
04/08/2023 18:30,574.394,159.8,31.6,0
04/08/2023 19:00,198.312,76.9,31.4,0
04/08/2023 19:30,32.986,15.2,30.9,0
04/08/2023 20:00,0.13,0,30.3,0
04/08/2023 20:30,0.13,0,29.6,0
04/08/2023 21:00,0.13,2.2,30.8,0
04/08/2023 21:30,0.13,0,30.2,0
04/08/2023 22:00,0.13,0,29.7,0
04/08/2023 22:30,0.13,0,28.6,0
04/08/2023 23:00,0.13,0,27.9,0
04/08/2023 23:30,0.13,0,27.7,0
05/08/2023 00:00,0,0,27.1,0
